transaction_id,timestamp,sender_id,sender_account,receiver_id,receiver_account,amount,transaction_type,status,notes,receiver_ammount,date,hour,day_of_week,is_odd_hours,amount_category
TXN_000672,2026-03-04 14:32:26.435864,USER_0008,6697848018451462,MULE_0007,,1597551.2,Transfer,success,Investasi,1566765277584161,2026-03-04,14,Wednesday,False,Besar
TXN_000228,2026-03-04 14:35:26.435864,USER_0096,8880592962229270,USER_0014,5667010651333872.0,1893835.27,Purchase,success,,,2026-03-04,14,Wednesday,False,Besar
TXN_000570,2026-03-04 14:58:26.435864,USER_0064,1969379237474074,MULE_0010,,1264774.56,Transfer,success,Investasi,7021355690927557,2026-03-04,14,Wednesday,False,Besar
TXN_000566,2026-03-04 16:27:26.435864,USER_0010,7015430391171822,MULE_0010,,1656895.25,Transfer,success,Investasi,7021355690927557,2026-03-04,16,Wednesday,False,Besar
TXN_000293,2026-03-04 16:28:26.435864,USER_0093,5546659051518644,USER_0001,1043321819600133.0,3517040.0,Purchase,success,Belanja,,2026-03-04,16,Wednesday,False,Besar
TXN_000612,2026-03-04 18:39:26.435864,USER_0006,6413953767242388,MULE_0008,,1628133.47,Transfer,success,Investasi,6928451154479627,2026-03-04,18,Wednesday,False,Besar
TXN_000067,2026-03-04 20:10:26.435864,USER_0021,8412411824493534,USER_0057,9324808613171274.0,2106351.64,Purchase,success,Belanja,,2026-03-04,20,Wednesday,False,Besar
TXN_000452,2026-03-04 20:52:26.435864,USER_0061,1718702621745961,USER_0071,1382675869261796.0,431586.72,Purchase,success,Pembayaran,,2026-03-04,20,Wednesday,False,Kecil
TXN_000401,2026-03-04 21:21:26.435864,USER_0012,3150983930103105,USER_0078,8367365766156545.0,418621.52,Transfer,success,,,2026-03-04,21,Wednesday,False,Kecil
TXN_000010,2026-03-04 21:59:26.435864,USER_0079,7111161528098851,USER_0017,980500978820812.0,3052968.3,Payment,success,Hutang,,2026-03-04,21,Wednesday,False,Besar
TXN_000057,2026-03-04 23:59:26.435864,USER_0048,7116719022941318,USER_0013,8347382997376311.0,1544631.91,Purchase,success,Hutang,,2026-03-04,23,Wednesday,True,Besar
TXN_000171,2026-03-05 00:00:26.435864,USER_0082,5022961201836675,USER_0032,2870831727889579.0,4317888.15,Transfer,success,,,2026-03-05,0,Thursday,True,Besar
TXN_000138,2026-03-05 01:31:26.435864,USER_0038,1708053100330923,USER_0029,2994680443699577.0,3479534.63,Payment,success,Pembayaran,,2026-03-05,1,Thursday,True,Besar
TXN_000371,2026-03-05 01:45:26.435864,USER_0009,482814893252880,USER_0054,8742967175655125.0,4904320.16,Purchase,success,,,2026-03-05,1,Thursday,True,Besar
TXN_000032,2026-03-05 02:04:26.435864,USER_0019,4353462475107991,USER_0066,9440640909743952.0,799584.73,Purchase,success,,,2026-03-05,2,Thursday,True,Besar
TXN_000076,2026-03-05 02:47:26.435864,USER_0001,1043321819600133,USER_0093,5546659051518644.0,1414466.15,Purchase,success,,,2026-03-05,2,Thursday,True,Besar
TXN_000194,2026-03-05 03:24:26.435864,USER_0097,5379473834735977,USER_0009,482814893252880.0,1104624.48,Purchase,success,Belanja,,2026-03-05,3,Thursday,True,Besar
TXN_000124,2026-03-05 03:26:26.435864,USER_0014,5667010651333872,USER_0087,1605297516136968.0,1385343.89,Transfer,success,Belanja,,2026-03-05,3,Thursday,True,Besar
TXN_000436,2026-03-05 03:27:26.435864,USER_0023,1280598262045053,USER_0071,1382675869261796.0,1562085.39,Purchase,success,,,2026-03-05,3,Thursday,True,Besar
TXN_000345,2026-03-05 03:45:26.435864,USER_0087,1605297516136968,USER_0084,6438156149784036.0,2759047.8,Payment,success,Pembayaran,,2026-03-05,3,Thursday,True,Besar
TXN_000072,2026-03-05 04:02:26.435864,USER_0017,980500978820812,USER_0096,8880592962229270.0,447237.46,Purchase,success,Pembayaran,,2026-03-05,4,Thursday,True,Kecil
TXN_000185,2026-03-05 05:38:26.435864,USER_0039,7193745299124190,USER_0067,9421047095214562.0,4959599.28,Payment,success,Pembayaran,,2026-03-05,5,Thursday,False,Besar
TXN_000214,2026-03-05 08:01:26.435864,USER_0067,9421047095214562,USER_0015,2473178108013267.0,324423.6,Purchase,success,Pembayaran,,2026-03-05,8,Thursday,False,Kecil
TXN_000691,2026-03-05 13:39:26.435864,USER_0067,9421047095214562,MULE_0010,,483986.99,Transfer,success,Transfer,7021355690927557,2026-03-05,13,Thursday,False,Kecil
TXN_000608,2026-03-05 13:47:26.435864,MULE_0014,7058957829114678,CRIMINAL_BOSS,,9906512.23,Transfer,success,,MASTER_6698490277038430,2026-03-05,13,Thursday,False,Besar
TXN_000531,2026-03-05 14:37:26.435864,USER_0045,6855744431351823,MULE_0002,,1839017.54,Transfer,success,Kerjasama,0369711798089324,2026-03-05,14,Thursday,False,Besar
TXN_000490,2026-03-05 15:07:26.435864,MULE_0011,1928565431027868,CRIMINAL_BOSS,,9631767.89,Transfer,success,,MASTER_6698490277038430,2026-03-05,15,Thursday,False,Besar
TXN_000511,2026-03-05 15:49:26.435864,USER_0017,980500978820812,MULE_0010,,1922381.05,Transfer,success,,7021355690927557,2026-03-05,15,Thursday,False,Besar
TXN_000257,2026-03-05 15:59:26.435864,USER_0052,249947174648877,USER_0003,1615594078161849.0,4593586.12,Transfer,success,Hutang,,2026-03-05,15,Thursday,False,Besar
TXN_000027,2026-03-05 16:01:26.435864,USER_0071,1382675869261796,USER_0003,1615594078161849.0,1689635.99,Transfer,success,,,2026-03-05,16,Thursday,False,Besar
TXN_000243,2026-03-05 16:02:26.435864,USER_0079,7111161528098851,USER_0020,8384251354278498.0,3431903.94,Transfer,success,Pembayaran,,2026-03-05,16,Thursday,False,Besar
TXN_000256,2026-03-05 16:43:26.435864,USER_0049,9993867749649909,USER_0095,6850542357332214.0,328031.49,Purchase,success,,,2026-03-05,16,Thursday,False,Kecil
TXN_000730,2026-03-05 16:50:26.435864,USER_0061,1718702621745961,MULE_0013,,1135725.7,Transfer,success,,5518844225831323,2026-03-05,16,Thursday,False,Besar
TXN_000637,2026-03-05 17:10:26.435864,MULE_0009,5705964016582029,CRIMINAL_BOSS,,7037342.2,Transfer,success,,MASTER_6698490277038430,2026-03-05,17,Thursday,False,Besar
TXN_000501,2026-03-05 17:26:26.435864,USER_0098,6886239240758181,MULE_0007,,1972186.53,Transfer,success,Investasi,1566765277584161,2026-03-05,17,Thursday,False,Besar
TXN_000751,2026-03-05 17:29:26.435864,MULE_0009,5705964016582029,MULE_0001,,7157361.29,Transfer,success,Transfer,9010432898614341,2026-03-05,17,Thursday,False,Besar
TXN_000328,2026-03-05 17:33:26.435864,USER_0004,9310341316475255,USER_0063,4005045562386922.0,3190263.88,Purchase,success,,,2026-03-05,17,Thursday,False,Besar
TXN_000674,2026-03-05 17:34:26.435864,USER_0054,8742967175655125,MULE_0009,,1087441.02,Transfer,success,Kerjasama,5705964016582029,2026-03-05,17,Thursday,False,Besar
TXN_000334,2026-03-05 17:46:26.435864,USER_0045,6855744431351823,USER_0071,1382675869261796.0,3091674.71,Purchase,success,Belanja,,2026-03-05,17,Thursday,False,Besar
TXN_000130,2026-03-05 18:01:26.435864,USER_0023,1280598262045053,USER_0001,1043321819600133.0,1295913.7,Transfer,success,Belanja,,2026-03-05,18,Thursday,False,Besar
TXN_000281,2026-03-05 18:57:26.435864,USER_0053,9065940139904902,USER_0004,9310341316475256.0,3935139.04,Payment,success,Hutang,,2026-03-05,18,Thursday,False,Besar
TXN_000660,2026-03-05 19:04:26.435864,MULE_0013,5518844225831323,MULE_0006,,6094192.11,Transfer,success,Transfer,3054868740345054,2026-03-05,19,Thursday,False,Besar
TXN_000552,2026-03-05 19:21:26.435864,USER_0059,449972787558867,MULE_0005,,1564892.34,Transfer,success,,2058527722170430,2026-03-05,19,Thursday,False,Besar
TXN_000711,2026-03-05 19:32:26.435864,USER_0055,7468071545168087,MULE_0004,,1003135.29,Transfer,success,Investasi,8067065405153195,2026-03-05,19,Thursday,False,Besar
TXN_000178,2026-03-05 20:14:26.435864,USER_0029,2994680443699577,USER_0072,537735158506431.0,3180389.81,Purchase,success,Belanja,,2026-03-05,20,Thursday,False,Besar
TXN_000166,2026-03-05 20:43:26.435864,USER_0014,5667010651333872,USER_0095,6850542357332214.0,2848719.11,Transfer,success,Hutang,,2026-03-05,20,Thursday,False,Besar
TXN_000280,2026-03-05 21:44:26.435864,USER_0087,1605297516136968,USER_0024,1586923226025634.0,177391.68,Transfer,success,,,2026-03-05,21,Thursday,False,Kecil
TXN_000329,2026-03-05 22:10:26.435864,USER_0039,7193745299124190,USER_0063,4005045562386922.0,643088.89,Purchase,success,Hutang,,2026-03-05,22,Thursday,False,Besar
TXN_000113,2026-03-05 23:40:26.435864,USER_0010,7015430391171822,USER_0008,6697848018451462.0,4624588.37,Purchase,success,,,2026-03-05,23,Thursday,True,Besar
TXN_000134,2026-03-06 01:49:26.435864,USER_0020,8384251354278498,USER_0067,9421047095214562.0,4824644.38,Payment,success,Belanja,,2026-03-06,1,Friday,True,Besar
TXN_000431,2026-03-06 02:00:26.435864,USER_0022,4016400524278680,USER_0021,8412411824493534.0,684664.98,Purchase,success,Hutang,,2026-03-06,2,Friday,True,Besar
TXN_000366,2026-03-06 03:20:26.435864,USER_0028,1595148465648236,USER_0035,366909670546688.0,3397663.06,Payment,success,,,2026-03-06,3,Friday,True,Besar
TXN_000015,2026-03-06 08:07:26.435864,USER_0054,8742967175655125,USER_0012,3150983930103105.0,2518860.56,Payment,success,,,2026-03-06,8,Friday,False,Besar
TXN_000248,2026-03-06 09:28:26.435864,USER_0031,3791769367632016,USER_0037,1627204653755646.0,2449163.45,Purchase,success,Belanja,,2026-03-06,9,Friday,False,Besar
TXN_000405,2026-03-06 10:13:26.435864,USER_0030,3872148951343320,USER_0034,5581223623166587.0,1822523.66,Purchase,success,Pembayaran,,2026-03-06,10,Friday,False,Besar
TXN_000046,2026-03-06 11:50:26.435864,USER_0041,1850671657262849,USER_0006,6413953767242388.0,3791759.74,Payment,success,,,2026-03-06,11,Friday,False,Besar
TXN_000008,2026-03-06 12:12:26.435864,USER_0063,4005045562386922,USER_0007,9696532871012268.0,1483874.7,Payment,success,Belanja,,2026-03-06,12,Friday,False,Besar
TXN_000787,2026-03-06 14:31:26.435864,USER_0029,2994680443699577,MULE_0001,,219686.0,Transfer,success,Investasi,9010432898614341,2026-03-06,14,Friday,False,Kecil
TXN_000514,2026-03-06 14:44:26.435864,USER_0084,6438156149784036,MULE_0004,,509387.92,Transfer,success,Investasi,8067065405153195,2026-03-06,14,Friday,False,Besar
TXN_000496,2026-03-06 14:50:26.435864,USER_0006,6413953767242388,MULE_0015,,1517696.89,Transfer,success,,6691251778528922,2026-03-06,14,Friday,False,Besar
TXN_000671,2026-03-06 15:22:26.435864,USER_0076,9084700766177115,MULE_0012,,1185597.44,Transfer,success,Transfer,1447394731217271,2026-03-06,15,Friday,False,Besar
TXN_000615,2026-03-06 15:54:26.435864,MULE_0014,7058957829114678,CRIMINAL_BOSS,,9107382.72,Transfer,success,,MASTER_6698490277038430,2026-03-06,15,Friday,False,Besar
TXN_000712,2026-03-06 16:03:26.435864,USER_0073,1390053293183933,MULE_0002,,1559088.88,Transfer,success,,0369711798089324,2026-03-06,16,Friday,False,Besar
TXN_000644,2026-03-06 16:06:26.435864,USER_0077,1249985698478961,MULE_0006,,1510688.92,Transfer,success,Transfer,3054868740345054,2026-03-06,16,Friday,False,Besar
TXN_000577,2026-03-06 16:24:26.435864,USER_0096,8880592962229270,MULE_0012,,1446024.19,Transfer,success,Investasi,1447394731217271,2026-03-06,16,Friday,False,Besar
TXN_000621,2026-03-06 17:59:26.435864,MULE_0004,8067065405153195,MULE_0001,,2850225.33,Transfer,success,Transfer,9010432898614341,2026-03-06,17,Friday,False,Besar
TXN_000487,2026-03-06 17:59:26.435864,USER_0064,1969379237474074,MULE_0013,,1061852.38,Transfer,success,Transfer,5518844225831323,2026-03-06,17,Friday,False,Besar
TXN_000503,2026-03-06 18:03:26.435864,USER_0044,7837770143634957,MULE_0008,,904034.15,Transfer,success,Transfer,6928451154479627,2026-03-06,18,Friday,False,Besar
TXN_000740,2026-03-06 18:07:26.435864,MULE_0009,5705964016582029,MULE_0012,,7436761.96,Transfer,success,Transfer,1447394731217271,2026-03-06,18,Friday,False,Besar
TXN_000465,2026-03-06 18:43:26.435864,USER_0023,1280598262045053,USER_0094,5192546291486528.0,2437092.63,Transfer,success,,,2026-03-06,18,Friday,False,Besar
TXN_000620,2026-03-06 19:13:26.435864,MULE_0007,1566765277584161,CRIMINAL_BOSS,,2270965.18,Transfer,success,,MASTER_6698490277038430,2026-03-06,19,Friday,False,Besar
TXN_000107,2026-03-06 19:53:26.435864,USER_0094,5192546291486528,USER_0075,240268117758917.0,1000063.68,Purchase,success,Hutang,,2026-03-06,19,Friday,False,Besar
TXN_000087,2026-03-06 20:02:26.435864,USER_0042,7694531473799650,USER_0028,1595148465648236.0,1252149.65,Transfer,success,,,2026-03-06,20,Friday,False,Besar
TXN_000229,2026-03-06 20:18:26.435864,USER_0038,1708053100330923,USER_0021,8412411824493534.0,4108816.31,Transfer,success,,,2026-03-06,20,Friday,False,Besar
TXN_000034,2026-03-06 22:13:26.435864,USER_0028,1595148465648236,USER_0049,9993867749649908.0,1658995.2,Purchase,success,Belanja,,2026-03-06,22,Friday,False,Besar
TXN_000226,2026-03-06 23:04:26.435864,USER_0091,5411998679807935,USER_0100,3615305152204727.0,2485542.94,Transfer,success,Pembayaran,,2026-03-06,23,Friday,True,Besar
TXN_000385,2026-03-07 04:04:26.435864,USER_0077,1249985698478961,USER_0040,9663193149190586.0,4898528.76,Purchase,success,Hutang,,2026-03-07,4,Saturday,True,Besar
TXN_000024,2026-03-07 05:47:26.435864,USER_0050,3341232812067974,USER_0016,3602606474687234.0,3050989.59,Purchase,success,,,2026-03-07,5,Saturday,False,Besar
TXN_000149,2026-03-07 07:00:26.435864,USER_0081,1493689980940244,USER_0086,8851606071596966.0,2407004.53,Payment,success,Belanja,,2026-03-07,7,Saturday,False,Besar
TXN_000211,2026-03-07 08:28:26.435864,USER_0009,482814893252880,USER_0049,9993867749649908.0,4121409.02,Payment,success,Pembayaran,,2026-03-07,8,Saturday,False,Besar
TXN_000390,2026-03-07 09:22:26.435864,USER_0054,8742967175655125,USER_0004,9310341316475256.0,3202543.3,Purchase,success,Hutang,,2026-03-07,9,Saturday,False,Besar
TXN_000288,2026-03-07 10:35:26.435864,USER_0097,5379473834735977,USER_0029,2994680443699577.0,2608246.11,Purchase,success,,,2026-03-07,10,Saturday,False,Besar
TXN_000157,2026-03-07 11:58:26.435864,USER_0072,537735158506431,USER_0071,1382675869261796.0,3005005.6,Purchase,success,,,2026-03-07,11,Saturday,False,Besar
TXN_000190,2026-03-07 13:06:26.435864,USER_0064,1969379237474074,USER_0065,1759464743671369.0,95970.39,Purchase,success,,,2026-03-07,13,Saturday,False,Kecil
TXN_000645,2026-03-07 14:03:26.435864,USER_0022,4016400524278680,MULE_0009,,1767757.24,Transfer,success,,5705964016582029,2026-03-07,14,Saturday,False,Besar
TXN_000106,2026-03-07 14:21:26.435864,USER_0033,8727743487347143,USER_0014,5667010651333872.0,2181337.38,Transfer,success,,,2026-03-07,14,Saturday,False,Besar
TXN_000573,2026-03-07 14:22:26.435864,USER_0025,1607337543303654,MULE_0008,,838337.76,Transfer,success,Kerjasama,6928451154479627,2026-03-07,14,Saturday,False,Besar
TXN_000365,2026-03-07 14:22:26.435864,USER_0021,8412411824493534,USER_0025,1607337543303654.0,3110283.13,Payment,success,Pembayaran,,2026-03-07,14,Saturday,False,Besar
TXN_000541,2026-03-07 14:29:26.435864,USER_0084,6438156149784036,MULE_0013,,902254.83,Transfer,success,,5518844225831323,2026-03-07,14,Saturday,False,Besar
TXN_000758,2026-03-07 14:40:26.435864,MULE_0015,6691251778528922,CRIMINAL_BOSS,,3499041.93,Transfer,success,,MASTER_6698490277038430,2026-03-07,14,Saturday,False,Besar
TXN_000145,2026-03-07 15:11:26.435864,USER_0075,240268117758917,USER_0091,5411998679807935.0,2812067.41,Purchase,success,Belanja,,2026-03-07,15,Saturday,False,Besar
TXN_000348,2026-03-07 15:17:26.435864,USER_0077,1249985698478961,USER_0058,6773782639821465.0,632786.11,Transfer,success,Belanja,,2026-03-07,15,Saturday,False,Besar
TXN_000533,2026-03-07 15:18:26.435864,USER_0037,1627204653755646,MULE_0004,,1308117.16,Transfer,success,Kerjasama,8067065405153195,2026-03-07,15,Saturday,False,Besar
TXN_000778,2026-03-07 15:27:26.435864,MULE_0007,1566765277584161,CRIMINAL_BOSS,,5959082.39,Transfer,success,,MASTER_6698490277038430,2026-03-07,15,Saturday,False,Besar
TXN_000743,2026-03-07 16:08:26.435864,USER_0086,8851606071596966,MULE_0014,,1264774.32,Transfer,success,Investasi,7058957829114678,2026-03-07,16,Saturday,False,Besar
TXN_000659,2026-03-07 16:16:26.435864,USER_0044,7837770143634957,MULE_0003,,971421.05,Transfer,success,Kerjasama,6095396218518888,2026-03-07,16,Saturday,False,Besar
TXN_000018,2026-03-07 16:32:26.435864,USER_0059,449972787558867,USER_0089,2432921277997995.0,582110.57,Transfer,success,Hutang,,2026-03-07,16,Saturday,False,Besar
TXN_000779,2026-03-07 16:38:26.435864,USER_0005,4192832764835030,MULE_0013,,928509.57,Transfer,success,Transfer,5518844225831323,2026-03-07,16,Saturday,False,Besar
TXN_000666,2026-03-07 17:07:26.435864,MULE_0007,1566765277584161,CRIMINAL_BOSS,,5936684.59,Transfer,success,,MASTER_6698490277038430,2026-03-07,17,Saturday,False,Besar
TXN_000169,2026-03-07 17:26:26.435864,USER_0064,1969379237474074,USER_0066,9440640909743952.0,3608952.19,Purchase,success,Belanja,,2026-03-07,17,Saturday,False,Besar
TXN_000141,2026-03-07 17:28:26.435864,USER_0015,2473178108013267,USER_0024,1586923226025634.0,4843718.8,Purchase,success,,,2026-03-07,17,Saturday,False,Besar
TXN_000534,2026-03-07 17:29:26.435864,USER_0040,9663193149190586,MULE_0012,,1826953.99,Transfer,success,Kerjasama,1447394731217271,2026-03-07,17,Saturday,False,Besar
TXN_000701,2026-03-07 17:55:26.435864,USER_0016,3602606474687234,MULE_0011,,492497.02,Transfer,success,Investasi,1928565431027868,2026-03-07,17,Saturday,False,Kecil
TXN_000542,2026-03-07 18:04:26.435864,MULE_0004,8067065405153195,MULE_0008,,6660341.89,Transfer,success,Transfer,6928451154479627,2026-03-07,18,Saturday,False,Besar
TXN_000126,2026-03-07 18:16:26.435864,USER_0040,9663193149190586,USER_0018,9136193990916998.0,3010316.8,Payment,success,,,2026-03-07,18,Saturday,False,Besar
TXN_000484,2026-03-07 18:24:26.435864,USER_0009,482814893252880,MULE_0007,,1436881.66,Transfer,success,Transfer,1566765277584161,2026-03-07,18,Saturday,False,Besar
TXN_000703,2026-03-07 18:41:26.435864,USER_0051,3447134936183242,MULE_0013,,1265199.48,Transfer,success,Investasi,5518844225831323,2026-03-07,18,Saturday,False,Besar
TXN_000602,2026-03-07 18:54:26.435864,USER_0082,5022961201836675,MULE_0004,,1185737.12,Transfer,success,Transfer,8067065405153195,2026-03-07,18,Saturday,False,Besar
TXN_000152,2026-03-07 20:59:26.435864,USER_0090,2717744905814770,USER_0032,2870831727889579.0,2821252.31,Payment,success,Belanja,,2026-03-07,20,Saturday,False,Besar
TXN_000093,2026-03-08 02:27:26.435864,USER_0038,1708053100330923,USER_0031,3791769367632016.0,1451143.03,Payment,success,Hutang,,2026-03-08,2,Sunday,True,Besar
TXN_000407,2026-03-08 03:43:26.435864,USER_0058,6773782639821465,USER_0090,2717744905814770.0,1779544.61,Transfer,success,Hutang,,2026-03-08,3,Sunday,True,Besar
TXN_000391,2026-03-08 07:15:26.435864,USER_0045,6855744431351823,USER_0073,1390053293183933.0,2874659.06,Purchase,success,,,2026-03-08,7,Sunday,False,Besar
TXN_000168,2026-03-08 07:45:26.435864,USER_0038,1708053100330923,USER_0024,1586923226025634.0,2884934.57,Payment,success,Hutang,,2026-03-08,7,Sunday,False,Besar
TXN_000377,2026-03-08 08:01:26.435864,USER_0003,1615594078161849,USER_0049,9993867749649908.0,3525375.46,Transfer,success,Belanja,,2026-03-08,8,Sunday,False,Besar
TXN_000426,2026-03-08 08:43:26.435864,USER_0080,5604945198327315,USER_0009,482814893252880.0,1558221.2,Purchase,success,Hutang,,2026-03-08,8,Sunday,False,Besar
TXN_000425,2026-03-08 08:47:26.435864,USER_0100,3615305152204727,USER_0049,9993867749649908.0,660014.04,Transfer,success,Belanja,,2026-03-08,8,Sunday,False,Besar
TXN_000475,2026-03-08 09:08:26.435864,USER_0070,985931746120047,USER_0087,1605297516136968.0,1306199.34,Payment,success,Belanja,,2026-03-08,9,Sunday,False,Besar
TXN_000375,2026-03-08 11:16:26.435864,USER_0056,385977034824771,USER_0062,8657809134316117.0,2392011.72,Purchase,success,Belanja,,2026-03-08,11,Sunday,False,Besar
TXN_000317,2026-03-08 12:16:26.435864,USER_0098,6886239240758181,USER_0072,537735158506431.0,3064798.02,Payment,success,Belanja,,2026-03-08,12,Sunday,False,Besar
TXN_000631,2026-03-08 14:24:26.435864,MULE_0002,369711798089324,CRIMINAL_BOSS,,3516214.0,Transfer,success,,MASTER_6698490277038430,2026-03-08,14,Sunday,False,Besar
TXN_000604,2026-03-08 14:25:26.435864,USER_0022,4016400524278680,MULE_0014,,1026936.09,Transfer,success,,7058957829114678,2026-03-08,14,Sunday,False,Besar
TXN_000580,2026-03-08 15:13:26.435864,MULE_0007,1566765277584161,CRIMINAL_BOSS,,9501281.77,Transfer,success,,MASTER_6698490277038430,2026-03-08,15,Sunday,False,Besar
TXN_000400,2026-03-08 15:16:26.435864,USER_0088,6453521818835523,USER_0028,1595148465648236.0,1022521.95,Purchase,success,Hutang,,2026-03-08,15,Sunday,False,Besar
TXN_000486,2026-03-08 15:54:26.435864,USER_0040,9663193149190586,MULE_0014,,469597.87,Transfer,success,Kerjasama,7058957829114678,2026-03-08,15,Sunday,False,Kecil
TXN_000556,2026-03-08 16:03:26.435864,USER_0039,7193745299124190,MULE_0014,,128628.64,Transfer,success,Investasi,7058957829114678,2026-03-08,16,Sunday,False,Kecil
TXN_000746,2026-03-08 16:20:26.435864,USER_0045,6855744431351823,MULE_0007,,999005.01,Transfer,success,,1566765277584161,2026-03-08,16,Sunday,False,Besar
TXN_000502,2026-03-08 16:41:26.435864,MULE_0009,5705964016582029,MULE_0015,,2609881.44,Transfer,success,Transfer,6691251778528922,2026-03-08,16,Sunday,False,Besar
TXN_000284,2026-03-08 16:47:26.435864,USER_0022,4016400524278680,USER_0059,449972787558867.0,3773563.95,Purchase,success,Hutang,,2026-03-08,16,Sunday,False,Besar
TXN_000702,2026-03-08 16:48:26.435864,USER_0044,7837770143634957,MULE_0012,,1438272.02,Transfer,success,Investasi,1447394731217271,2026-03-08,16,Sunday,False,Besar
TXN_000483,2026-03-08 17:11:26.435864,MULE_0014,7058957829114678,CRIMINAL_BOSS,,4253859.61,Transfer,success,,MASTER_6698490277038430,2026-03-08,17,Sunday,False,Besar
TXN_000069,2026-03-08 17:40:26.435864,USER_0049,9993867749649909,USER_0069,8516048175496513.0,2147302.05,Purchase,success,,,2026-03-08,17,Sunday,False,Besar
TXN_000738,2026-03-08 17:40:26.435864,MULE_0002,369711798089324,MULE_0006,,9302362.29,Transfer,success,Transfer,3054868740345054,2026-03-08,17,Sunday,False,Besar
TXN_000316,2026-03-08 18:38:26.435864,USER_0039,7193745299124190,USER_0080,5604945198327315.0,2581992.9,Purchase,success,Hutang,,2026-03-08,18,Sunday,False,Besar
TXN_000592,2026-03-08 19:14:26.435864,USER_0054,8742967175655125,MULE_0013,,1641041.05,Transfer,success,Transfer,5518844225831323,2026-03-08,19,Sunday,False,Besar
TXN_000112,2026-03-08 19:35:26.435864,USER_0073,1390053293183933,USER_0021,8412411824493534.0,2664387.97,Transfer,success,,,2026-03-08,19,Sunday,False,Besar
TXN_000115,2026-03-08 20:26:26.435864,USER_0083,5459910229014767,USER_0090,2717744905814770.0,4112419.17,Payment,success,Hutang,,2026-03-08,20,Sunday,False,Besar
TXN_000455,2026-03-08 21:19:26.435864,USER_0010,7015430391171822,USER_0067,9421047095214562.0,4175156.73,Transfer,success,Pembayaran,,2026-03-08,21,Sunday,False,Besar
TXN_000287,2026-03-08 23:08:26.435864,USER_0062,8657809134316117,USER_0033,8727743487347143.0,1529317.94,Payment,success,,,2026-03-08,23,Sunday,True,Besar
TXN_000098,2026-03-08 23:09:26.435864,USER_0090,2717744905814770,USER_0092,8207151820377889.0,2775680.54,Purchase,success,Belanja,,2026-03-08,23,Sunday,True,Besar
TXN_000219,2026-03-09 02:45:26.435864,USER_0028,1595148465648236,USER_0043,5273545494808313.0,2535102.67,Transfer,success,,,2026-03-09,2,Monday,True,Besar
TXN_000174,2026-03-09 03:12:26.435864,USER_0022,4016400524278680,USER_0048,7116719022941318.0,1441370.84,Purchase,success,Hutang,,2026-03-09,3,Monday,True,Besar
TXN_000439,2026-03-09 04:27:26.435864,USER_0018,9136193990916998,USER_0034,5581223623166587.0,2970679.74,Transfer,success,,,2026-03-09,4,Monday,True,Besar
TXN_000030,2026-03-09 06:48:26.435864,USER_0060,3396360576627028,USER_0097,5379473834735977.0,2644950.05,Purchase,success,Belanja,,2026-03-09,6,Monday,False,Besar
TXN_000471,2026-03-09 07:45:26.435864,USER_0032,2870831727889579,USER_0090,2717744905814770.0,2622821.14,Payment,success,Hutang,,2026-03-09,7,Monday,False,Besar
TXN_000128,2026-03-09 07:48:26.435864,USER_0037,1627204653755646,USER_0053,9065940139904902.0,3442314.16,Transfer,success,Hutang,,2026-03-09,7,Monday,False,Besar
TXN_000065,2026-03-09 08:47:26.435864,USER_0040,9663193149190586,USER_0080,5604945198327315.0,864458.93,Purchase,success,Pembayaran,,2026-03-09,8,Monday,False,Besar
TXN_000449,2026-03-09 09:14:26.435864,USER_0008,6697848018451462,USER_0007,9696532871012268.0,910556.59,Purchase,success,,,2026-03-09,9,Monday,False,Besar
TXN_000005,2026-03-09 09:47:26.435864,USER_0095,6850542357332214,USER_0032,2870831727889579.0,897443.08,Purchase,success,,,2026-03-09,9,Monday,False,Besar
TXN_000039,2026-03-09 13:12:26.435864,USER_0044,7837770143634957,USER_0077,1249985698478961.0,1929486.22,Payment,success,Pembayaran,,2026-03-09,13,Monday,False,Besar
TXN_000054,2026-03-09 13:26:26.435864,USER_0006,6413953767242388,USER_0084,6438156149784036.0,1006148.37,Purchase,success,Belanja,,2026-03-09,13,Monday,False,Besar
TXN_000532,2026-03-09 14:07:26.435864,USER_0095,6850542357332214,MULE_0003,,945205.37,Transfer,success,,6095396218518888,2026-03-09,14,Monday,False,Besar
TXN_000259,2026-03-09 14:36:26.435864,USER_0037,1627204653755646,USER_0005,4192832764835030.0,751180.69,Transfer,success,Hutang,,2026-03-09,14,Monday,False,Besar
TXN_000097,2026-03-09 15:04:26.435864,USER_0098,6886239240758181,USER_0058,6773782639821465.0,1511201.82,Transfer,success,Belanja,,2026-03-09,15,Monday,False,Besar
TXN_000754,2026-03-09 15:31:26.435864,MULE_0014,7058957829114678,CRIMINAL_BOSS,,2089190.98,Transfer,success,,MASTER_6698490277038430,2026-03-09,15,Monday,False,Besar
TXN_000655,2026-03-09 15:33:26.435864,USER_0022,4016400524278680,MULE_0003,,424681.46,Transfer,success,Investasi,6095396218518888,2026-03-09,15,Monday,False,Kecil
TXN_000765,2026-03-09 15:41:26.435864,USER_0092,8207151820377889,MULE_0015,,466851.11,Transfer,success,Transfer,6691251778528922,2026-03-09,15,Monday,False,Kecil
