transaction_id,timestamp,sender_id,sender_account,receiver_id,receiver_account,amount,transaction_type,status,notes,receiver_ammount
TXN_000573,2026-03-07 14:22:26.435864,USER_0025,1607337543303654,MULE_0008,,838337.76,Transfer,success,Kerjasama,6928451154479627
TXN_000365,2026-03-07 14:22:26.435864,USER_0021,8412411824493534,USER_0025,1607337543303654,3110283.13,Payment,success,Pembayaran,
TXN_000541,2026-03-07 14:29:26.435864,USER_0084,6438156149784036,MULE_0013,,902254.83,Transfer,success,,5518844225831323
TXN_000758,2026-03-07 14:40:26.435864,MULE_0015,6691251778528922,CRIMINAL_BOSS,,3499041.93,Transfer,success,,MASTER_6698490277038430
TXN_000145,2026-03-07 15:11:26.435864,USER_0075,0240268117758917,USER_0091,5411998679807935,2812067.41,Purchase,success,Belanja,
TXN_000348,2026-03-07 15:17:26.435864,USER_0077,1249985698478961,USER_0058,6773782639821465,632786.11,Transfer,success,Belanja,
TXN_000533,2026-03-07 15:18:26.435864,USER_0037,1627204653755646,MULE_0004,,1308117.16,Transfer,success,Kerjasama,8067065405153195
TXN_000778,2026-03-07 15:27:26.435864,MULE_0007,1566765277584161,CRIMINAL_BOSS,,5959082.39,Transfer,success,,MASTER_6698490277038430
TXN_000743,2026-03-07 16:08:26.435864,USER_0086,8851606071596966,MULE_0014,,1264774.32,Transfer,success,Investasi,7058957829114678
TXN_000659,2026-03-07 16:16:26.435864,USER_0044,7837770143634957,MULE_0003,,971421.05,Transfer,success,Kerjasama,6095396218518888
TXN_000018,2026-03-07 16:32:26.435864,USER_0059,0449972787558867,USER_0089,2432921277997995,582110.57,Transfer,success,Hutang,
TXN_000779,2026-03-07 16:38:26.435864,USER_0005,4192832764835030,MULE_0013,,928509.57,Transfer,success,Transfer,5518844225831323
TXN_000666,2026-03-07 17:07:26.435864,MULE_0007,1566765277584161,CRIMINAL_BOSS,,5936684.59,Transfer,success,,MASTER_6698490277038430
TXN_000169,2026-03-07 17:26:26.435864,USER_0064,1969379237474074,USER_0066,9440640909743953,3608952.19,Purchase,success,Belanja,
TXN_000141,2026-03-07 17:28:26.435864,USER_0015,2473178108013267,USER_0024,1586923226025634,4843718.8,Purchase,success,,
TXN_000534,2026-03-07 17:29:26.435864,USER_0040,9663193149190586,MULE_0012,,1826953.99,Transfer,success,Kerjasama,1447394731217271
TXN_000701,2026-03-07 17:55:26.435864,USER_0016,3602606474687234,MULE_0011,,492497.02,Transfer,success,Investasi,1928565431027868
TXN_000542,2026-03-07 18:04:26.435864,MULE_0004,8067065405153195,MULE_0008,,6660341.89,Transfer,success,Transfer,6928451154479627
TXN_000126,2026-03-07 18:16:26.435864,USER_0040,9663193149190586,USER_0018,9136193990916998,3010316.8,Payment,success,,
TXN_000484,2026-03-07 18:24:26.435864,USER_0009,0482814893252880,MULE_0007,,1436881.66,Transfer,success,Transfer,1566765277584161
TXN_000703,2026-03-07 18:41:26.435864,USER_0051,3447134936183242,MULE_0013,,1265199.48,Transfer,success,Investasi,5518844225831323
TXN_000602,2026-03-07 18:54:26.435864,USER_0082,5022961201836675,MULE_0004,,1185737.12,Transfer,success,Transfer,8067065405153195
TXN_000152,2026-03-07 20:59:26.435864,USER_0090,2717744905814770,USER_0032,2870831727889579,2821252.31,Payment,success,Belanja,
TXN_000093,2026-03-08 02:27:26.435864,USER_0038,1708053100330923,USER_0031,3791769367632016,1451143.03,Payment,success,Hutang,
TXN_000407,2026-03-08 03:43:26.435864,USER_0058,6773782639821465,USER_0090,2717744905814770,1779544.61,Transfer,success,Hutang,
TXN_000391,2026-03-08 07:15:26.435864,USER_0045,6855744431351823,USER_0073,1390053293183933,2874659.06,Purchase,success,,
TXN_000168,2026-03-08 07:45:26.435864,USER_0038,1708053100330923,USER_0024,1586923226025634,2884934.57,Payment,success,Hutang,
TXN_000377,2026-03-08 08:01:26.435864,USER_0003,1615594078161849,USER_0049,9993867749649909,3525375.46,Transfer,success,Belanja,
TXN_000426,2026-03-08 08:43:26.435864,USER_0080,5604945198327315,USER_0009,0482814893252880,1558221.2,Purchase,success,Hutang,
TXN_000425,2026-03-08 08:47:26.435864,USER_0100,3615305152204727,USER_0049,9993867749649909,660014.04,Transfer,success,Belanja,
TXN_000475,2026-03-08 09:08:26.435864,USER_0070,0985931746120047,USER_0087,1605297516136968,1306199.34,Payment,success,Belanja,
TXN_000375,2026-03-08 11:16:26.435864,USER_0056,0385977034824771,USER_0062,8657809134316117,2392011.72,Purchase,success,Belanja,
TXN_000317,2026-03-08 12:16:26.435864,USER_0098,6886239240758181,USER_0072,0537735158506431,3064798.02,Payment,success,Belanja,
TXN_000631,2026-03-08 14:24:26.435864,MULE_0002,0369711798089324,CRIMINAL_BOSS,,3516214.0,Transfer,success,,MASTER_6698490277038430
TXN_000604,2026-03-08 14:25:26.435864,USER_0022,4016400524278680,MULE_0014,,1026936.09,Transfer,success,,7058957829114678
TXN_000580,2026-03-08 15:13:26.435864,MULE_0007,1566765277584161,CRIMINAL_BOSS,,9501281.77,Transfer,success,,MASTER_6698490277038430
TXN_000400,2026-03-08 15:16:26.435864,USER_0088,6453521818835523,USER_0028,1595148465648236,1022521.95,Purchase,success,Hutang,
TXN_000486,2026-03-08 15:54:26.435864,USER_0040,9663193149190586,MULE_0014,,469597.87,Transfer,success,Kerjasama,7058957829114678
TXN_000556,2026-03-08 16:03:26.435864,USER_0039,7193745299124190,MULE_0014,,128628.64,Transfer,success,Investasi,7058957829114678
TXN_000746,2026-03-08 16:20:26.435864,USER_0045,6855744431351823,MULE_0007,,999005.01,Transfer,success,,1566765277584161
TXN_000502,2026-03-08 16:41:26.435864,MULE_0009,5705964016582029,MULE_0015,,2609881.44,Transfer,success,Transfer,6691251778528922
TXN_000284,2026-03-08 16:47:26.435864,USER_0022,4016400524278680,USER_0059,0449972787558867,3773563.95,Purchase,success,Hutang,
TXN_000702,2026-03-08 16:48:26.435864,USER_0044,7837770143634957,MULE_0012,,1438272.02,Transfer,success,Investasi,1447394731217271
TXN_000483,2026-03-08 17:11:26.435864,MULE_0014,7058957829114678,CRIMINAL_BOSS,,4253859.61,Transfer,success,,MASTER_6698490277038430
TXN_000069,2026-03-08 17:40:26.435864,USER_0049,9993867749649909,USER_0069,8516048175496513,2147302.05,Purchase,success,,
TXN_000738,2026-03-08 17:40:26.435864,MULE_0002,0369711798089324,MULE_0006,,9302362.29,Transfer,success,Transfer,3054868740345054
TXN_000316,2026-03-08 18:38:26.435864,USER_0039,7193745299124190,USER_0080,5604945198327315,2581992.9,Purchase,success,Hutang,
TXN_000592,2026-03-08 19:14:26.435864,USER_0054,8742967175655125,MULE_0013,,1641041.05,Transfer,success,Transfer,5518844225831323
TXN_000112,2026-03-08 19:35:26.435864,USER_0073,1390053293183933,USER_0021,8412411824493534,2664387.97,Transfer,success,,
TXN_000115,2026-03-08 20:26:26.435864,USER_0083,5459910229014767,USER_0090,2717744905814770,4112419.17,Payment,success,Hutang,
TXN_000455,2026-03-08 21:19:26.435864,USER_0010,7015430391171822,USER_0067,9421047095214562,4175156.73,Transfer,success,Pembayaran,
TXN_000287,2026-03-08 23:08:26.435864,USER_0062,8657809134316117,USER_0033,8727743487347143,1529317.94,Payment,success,,
TXN_000098,2026-03-08 23:09:26.435864,USER_0090,2717744905814770,USER_0092,8207151820377889,2775680.54,Purchase,success,Belanja,
TXN_000219,2026-03-09 02:45:26.435864,USER_0028,1595148465648236,USER_0043,5273545494808313,2535102.67,Transfer,success,,
TXN_000174,2026-03-09 03:12:26.435864,USER_0022,4016400524278680,USER_0048,7116719022941318,1441370.84,Purchase,success,Hutang,
TXN_000439,2026-03-09 04:27:26.435864,USER_0018,9136193990916998,USER_0034,5581223623166587,2970679.74,Transfer,success,,
TXN_000030,2026-03-09 06:48:26.435864,USER_0060,3396360576627028,USER_0097,5379473834735977,2644950.05,Purchase,success,Belanja,
TXN_000471,2026-03-09 07:45:26.435864,USER_0032,2870831727889579,USER_0090,2717744905814770,2622821.14,Payment,success,Hutang,
TXN_000128,2026-03-09 07:48:26.435864,USER_0037,1627204653755646,USER_0053,9065940139904902,3442314.16,Transfer,success,Hutang,
TXN_000065,2026-03-09 08:47:26.435864,USER_0040,9663193149190586,USER_0080,5604945198327315,864458.93,Purchase,success,Pembayaran,
TXN_000449,2026-03-09 09:14:26.435864,USER_0008,6697848018451462,USER_0007,9696532871012269,910556.59,Purchase,success,,
TXN_000005,2026-03-09 09:47:26.435864,USER_0095,6850542357332214,USER_0032,2870831727889579,897443.08,Purchase,success,,
TXN_000456,2026-03-09 09:48:26.435864,USER_0015,2473178108013267,USER_0010,7015430391171822,716884.04,Purchase,failed,,
TXN_000240,2026-03-09 09:54:26.435864,USER_0045,6855744431351823,USER_0065,1759464743671369,4591271.48,Transfer,failed,,
TXN_000114,2026-03-09 12:40:26.435864,USER_0027,5698169340608835,USER_0031,3791769367632016,937804.79,Payment,failed,Pembayaran,
TXN_000039,2026-03-09 13:12:26.435864,USER_0044,7837770143634957,USER_0077,1249985698478961,1929486.22,Payment,success,Pembayaran,
TXN_000054,2026-03-09 13:26:26.435864,USER_0006,6413953767242388,USER_0084,6438156149784036,1006148.37,Purchase,success,Belanja,
TXN_000532,2026-03-09 14:07:26.435864,USER_0095,6850542357332214,MULE_0003,,945205.37,Transfer,success,,6095396218518888
TXN_000259,2026-03-09 14:36:26.435864,USER_0037,1627204653755646,USER_0005,4192832764835030,751180.69,Transfer,success,Hutang,
TXN_000097,2026-03-09 15:04:26.435864,USER_0098,6886239240758181,USER_0058,6773782639821465,1511201.82,Transfer,success,Belanja,
TXN_000754,2026-03-09 15:31:26.435864,MULE_0014,7058957829114678,CRIMINAL_BOSS,,2089190.98,Transfer,success,,MASTER_6698490277038430
TXN_000655,2026-03-09 15:33:26.435864,USER_0022,4016400524278680,MULE_0003,,424681.46,Transfer,success,Investasi,6095396218518888
TXN_000765,2026-03-09 15:41:26.435864,USER_0092,8207151820377889,MULE_0015,,466851.11,Transfer,success,Transfer,6691251778528922
TXN_000499,2026-03-09 16:26:26.435864,MULE_0013,5518844225831323,CRIMINAL_BOSS,,6802528.74,Transfer,success,,MASTER_6698490277038430
TXN_000687,2026-03-09 16:33:26.435864,MULE_0007,1566765277584161,CRIMINAL_BOSS,,4200879.6,Transfer,success,,MASTER_6698490277038430
TXN_000636,2026-03-09 16:52:26.435864,USER_0028,1595148465648236,MULE_0010,,1177381.88,Transfer,success,,7021355690927557
TXN_000585,2026-03-09 17:14:26.435864,MULE_0003,6095396218518888,CRIMINAL_BOSS,,7395742.99,Transfer,success,,MASTER_6698490277038430
TXN_000481,2026-03-09 17:21:26.435864,MULE_0015,6691251778528922,CRIMINAL_BOSS,,7135272.46,Transfer,success,,MASTER_6698490277038430
TXN_000538,2026-03-09 17:28:26.435864,USER_0087,1605297516136968,MULE_0008,,917827.1,Transfer,success,Investasi,6928451154479627
TXN_000705,2026-03-09 17:57:26.435864,USER_0089,2432921277997995,MULE_0015,,844641.85,Transfer,success,Kerjasama,6691251778528922
TXN_000432,2026-03-09 18:35:26.435864,USER_0006,6413953767242388,USER_0089,2432921277997995,1007817.92,Payment,success,,
TXN_000464,2026-03-09 18:49:26.435864,USER_0069,8516048175496513,USER_0093,5546659051518644,2405552.47,Purchase,success,,
TXN_000206,2026-03-09 19:55:26.435864,USER_0025,1607337543303654,USER_0065,1759464743671369,463805.52,Transfer,success,Pembayaran,
TXN_000161,2026-03-09 20:14:26.435864,USER_0050,3341232812067974,USER_0070,0985931746120047,1949364.32,Transfer,success,,
TXN_000276,2026-03-10 04:48:26.435864,USER_0045,6855744431351823,USER_0100,3615305152204727,315100.93,Payment,success,Pembayaran,
TXN_000036,2026-03-10 06:50:26.435864,USER_0027,5698169340608835,USER_0008,6697848018451462,4788820.11,Payment,success,Pembayaran,
TXN_000462,2026-03-10 09:42:26.435864,USER_0085,0343244510762268,USER_0009,0482814893252880,1187578.25,Payment,success,,
TXN_000458,2026-03-10 10:18:26.435864,USER_0072,0537735158506431,USER_0066,9440640909743953,142169.18,Purchase,success,Hutang,
TXN_000131,2026-03-10 10:50:26.435864,USER_0016,3602606474687234,USER_0031,3791769367632016,2316415.08,Transfer,success,Belanja,
TXN_000119,2026-03-10 11:16:26.435864,USER_0032,2870831727889579,USER_0036,7346706562729806,2013680.09,Payment,failed,Hutang,
TXN_000302,2026-03-10 11:43:26.435864,USER_0029,2994680443699577,USER_0021,8412411824493534,980281.67,Transfer,success,Belanja,
TXN_000142,2026-03-10 12:36:26.435864,USER_0007,9696532871012269,USER_0047,0084271094777520,470660.57,Transfer,success,Hutang,
TXN_000195,2026-03-10 13:06:26.435864,USER_0035,0366909670546688,USER_0037,1627204653755646,4306814.5,Transfer,success,Pembayaran,
TXN_000461,2026-03-10 13:10:26.435864,USER_0098,6886239240758181,USER_0037,1627204653755646,1359377.46,Purchase,success,Belanja,
TXN_000081,2026-03-10 13:30:26.435864,USER_0007,9696532871012269,USER_0097,5379473834735977,1637292.32,Payment,success,,
TXN_000600,2026-03-10 14:10:26.435864,MULE_0009,5705964016582029,CRIMINAL_BOSS,,4733354.24,Transfer,success,,MASTER_6698490277038430
TXN_000574,2026-03-10 14:42:26.435864,USER_0016,3602606474687234,MULE_0009,,193262.69,Transfer,success,,5705964016582029
TXN_000594,2026-03-10 14:57:26.435864,USER_0071,1382675869261796,MULE_0003,,1808145.78,Transfer,success,Transfer,6095396218518888
TXN_000198,2026-03-10 15:16:26.435864,USER_0091,5411998679807935,USER_0052,0249947174648877,1460358.01,Purchase,failed,Hutang,
TXN_000791,2026-03-10 16:08:26.435864,MULE_0007,1566765277584161,MULE_0011,,1845109.49,Transfer,success,Transfer,1928565431027868
TXN_000713,2026-03-10 16:28:26.435864,MULE_0012,1447394731217271,CRIMINAL_BOSS,,3595762.42,Transfer,success,,MASTER_6698490277038430
TXN_000792,2026-03-10 16:38:26.435864,MULE_0007,1566765277584161,CRIMINAL_BOSS,,2805484.24,Transfer,success,,MASTER_6698490277038430
TXN_000101,2026-03-10 17:11:26.435864,USER_0011,8248963834657871,USER_0068,2858842474517123,217427.6,Transfer,success,,
TXN_000554,2026-03-10 17:50:26.435864,MULE_0006,3054868740345054,CRIMINAL_BOSS,,2906471.03,Transfer,success,,MASTER_6698490277038430
TXN_000326,2026-03-10 17:52:26.435864,USER_0090,2717744905814770,USER_0100,3615305152204727,1808652.81,Purchase,success,Belanja,
TXN_000520,2026-03-10 18:04:26.435864,USER_0054,8742967175655125,MULE_0008,,1917529.42,Transfer,success,,6928451154479627
TXN_000450,2026-03-10 18:11:26.435864,USER_0065,1759464743671369,USER_0079,7111161528098851,1295352.73,Transfer,success,Hutang,
TXN_000416,2026-03-10 18:25:26.435864,USER_0085,0343244510762268,USER_0038,1708053100330923,3445915.52,Transfer,success,Hutang,
TXN_000618,2026-03-10 18:52:26.435864,MULE_0009,5705964016582029,MULE_0002,,8740399.21,Transfer,success,Transfer,0369711798089324
TXN_000151,2026-03-10 19:21:26.435864,USER_0095,6850542357332214,USER_0060,3396360576627028,4010248.12,Purchase,success,Pembayaran,
TXN_000769,2026-03-10 19:37:26.435864,USER_0073,1390053293183933,MULE_0015,,659680.37,Transfer,success,Transfer,6691251778528922
TXN_000153,2026-03-10 20:49:26.435864,USER_0021,8412411824493534,USER_0004,9310341316475255,3220370.44,Payment,success,,
TXN_000313,2026-03-10 21:16:26.435864,USER_0066,9440640909743953,USER_0069,8516048175496513,4014280.8,Transfer,success,Hutang,
TXN_000053,2026-03-11 00:23:26.435864,USER_0052,0249947174648877,USER_0028,1595148465648236,971685.39,Purchase,success,Hutang,
TXN_000041,2026-03-11 00:25:26.435864,USER_0043,5273545494808313,USER_0070,0985931746120047,2421442.35,Transfer,success,Hutang,
TXN_000139,2026-03-11 00:53:26.435864,USER_0021,8412411824493534,USER_0015,2473178108013267,1300774.34,Transfer,success,Belanja,
TXN_000060,2026-03-11 01:01:26.435864,USER_0086,8851606071596966,USER_0049,9993867749649909,3092395.97,Transfer,success,Belanja,
TXN_000188,2026-03-11 01:24:26.435864,USER_0007,9696532871012269,USER_0029,2994680443699577,3512234.79,Transfer,success,,
TXN_000363,2026-03-11 01:38:26.435864,USER_0011,8248963834657871,USER_0025,1607337543303654,3537612.47,Purchase,success,,
TXN_000073,2026-03-11 02:45:26.435864,USER_0088,6453521818835523,USER_0009,0482814893252880,933444.46,Purchase,success,Pembayaran,
TXN_000058,2026-03-11 03:22:26.435864,USER_0044,7837770143634957,USER_0060,3396360576627028,1219697.76,Purchase,success,Hutang,
TXN_000173,2026-03-11 04:48:26.435864,USER_0039,7193745299124190,USER_0087,1605297516136968,3099948.44,Transfer,success,,
TXN_000165,2026-03-11 07:04:26.435864,USER_0028,1595148465648236,USER_0087,1605297516136968,3439248.52,Payment,success,Belanja,
TXN_000323,2026-03-11 07:36:26.435864,USER_0027,5698169340608835,USER_0037,1627204653755646,4706306.38,Payment,success,Pembayaran,
TXN_000193,2026-03-11 12:47:26.435864,USER_0065,1759464743671369,USER_0081,1493689980940244,388637.46,Purchase,failed,Pembayaran,
TXN_000272,2026-03-11 12:52:26.435864,USER_0090,2717744905814770,USER_0028,1595148465648236,855149.73,Transfer,success,,
TXN_000083,2026-03-11 13:05:26.435864,USER_0094,5192546291486528,USER_0057,9324808613171274,2801460.8,Transfer,success,Belanja,
TXN_000742,2026-03-11 14:29:26.435864,MULE_0008,6928451154479627,CRIMINAL_BOSS,,1241778.22,Transfer,success,,MASTER_6698490277038430
TXN_000337,2026-03-11 14:53:26.435864,USER_0033,8727743487347143,USER_0023,1280598262045053,1170015.27,Payment,success,,
TXN_000517,2026-03-11 15:12:26.435864,MULE_0003,6095396218518888,CRIMINAL_BOSS,,5980110.69,Transfer,success,,MASTER_6698490277038430
TXN_000699,2026-03-11 15:55:26.435864,USER_0082,5022961201836675,MULE_0013,,706384.6,Transfer,success,Kerjasama,5518844225831323
TXN_000625,2026-03-11 16:43:26.435864,USER_0075,0240268117758917,MULE_0003,,749393.69,Transfer,success,Kerjasama,6095396218518888
TXN_000505,2026-03-11 17:02:26.435864,USER_0008,6697848018451462,MULE_0015,,1409500.04,Transfer,success,Transfer,6691251778528922
TXN_000722,2026-03-11 17:06:26.435864,MULE_0007,1566765277584161,CRIMINAL_BOSS,,7692238.32,Transfer,success,,MASTER_6698490277038430
TXN_000770,2026-03-11 17:54:26.435864,MULE_0009,5705964016582029,CRIMINAL_BOSS,,7076104.17,Transfer,success,,MASTER_6698490277038430
TXN_000665,2026-03-11 18:17:26.435864,USER_0027,5698169340608835,MULE_0009,,1988096.84,Transfer,success,,5705964016582029
TXN_000724,2026-03-11 18:36:26.435864,MULE_0004,8067065405153195,MULE_0013,,8046293.27,Transfer,success,Transfer,5518844225831323
TXN_000733,2026-03-11 18:46:26.435864,USER_0037,1627204653755646,MULE_0005,,373592.18,Transfer,success,Kerjasama,2058527722170430
TXN_000750,2026-03-11 19:01:26.435864,USER_0045,6855744431351823,MULE_0004,,1224363.24,Transfer,success,,8067065405153195
TXN_000344,2026-03-11 19:19:26.435864,USER_0050,3341232812067974,USER_0064,1969379237474074,4188794.05,Transfer,success,Belanja,
TXN_000581,2026-03-11 19:22:26.435864,USER_0098,6886239240758181,MULE_0013,,300476.95,Transfer,success,Investasi,5518844225831323
TXN_000569,2026-03-11 19:27:26.435864,MULE_0009,5705964016582029,CRIMINAL_BOSS,,2303759.8,Transfer,success,,MASTER_6698490277038430
TXN_000443,2026-03-11 21:26:26.435864,USER_0023,1280598262045053,USER_0036,7346706562729806,2594976.57,Payment,success,,
TXN_000433,2026-03-12 01:22:26.435864,USER_0036,7346706562729806,USER_0028,1595148465648236,2941641.17,Purchase,success,Hutang,
TXN_000068,2026-03-12 01:24:26.435864,USER_0009,0482814893252880,USER_0077,1249985698478961,157763.77,Payment,success,Pembayaran,
TXN_000361,2026-03-12 05:49:26.435864,USER_0021,8412411824493534,USER_0082,5022961201836675,3076049.63,Payment,success,Pembayaran,
TXN_000137,2026-03-12 08:39:26.435864,USER_0020,8384251354278498,USER_0100,3615305152204727,4767372.83,Payment,success,Pembayaran,
TXN_000063,2026-03-12 11:33:26.435864,USER_0006,6413953767242388,USER_0044,7837770143634957,3947484.91,Purchase,success,Hutang,
TXN_000717,2026-03-12 14:42:26.435864,USER_0023,1280598262045053,MULE_0013,,1418853.0,Transfer,success,,5518844225831323
TXN_000762,2026-03-12 14:49:26.435864,MULE_0006,3054868740345054,CRIMINAL_BOSS,,5439547.06,Transfer,success,,MASTER_6698490277038430
TXN_000617,2026-03-12 15:01:26.435864,MULE_0015,6691251778528922,MULE_0007,,6773541.84,Transfer,success,Transfer,1566765277584161
TXN_000075,2026-03-12 15:12:26.435864,USER_0040,9663193149190586,USER_0033,8727743487347143,2149433.75,Payment,success,Pembayaran,
TXN_000688,2026-03-12 15:55:26.435864,MULE_0004,8067065405153195,CRIMINAL_BOSS,,8649285.04,Transfer,success,,MASTER_6698490277038430
TXN_000670,2026-03-12 17:17:26.435864,USER_0020,8384251354278498,MULE_0014,,1101400.19,Transfer,success,,7058957829114678
TXN_000522,2026-03-12 18:16:26.435864,USER_0020,8384251354278498,MULE_0015,,702068.66,Transfer,success,Investasi,6691251778528922
TXN_000189,2026-03-12 18:38:26.435864,USER_0100,3615305152204727,USER_0043,5273545494808313,1106434.83,Transfer,success,Pembayaran,
TXN_000729,2026-03-12 19:03:26.435864,USER_0098,6886239240758181,MULE_0004,,1221311.36,Transfer,success,Investasi,8067065405153195
TXN_000177,2026-03-12 19:53:26.435864,USER_0083,5459910229014767,USER_0099,1247826137506068,773905.04,Payment,success,Belanja,
TXN_000111,2026-03-12 20:43:26.435864,USER_0016,3602606474687234,USER_0008,6697848018451462,2524299.05,Payment,success,Hutang,
TXN_000258,2026-03-12 21:36:26.435864,USER_0035,0366909670546688,USER_0087,1605297516136968,4022001.0,Payment,success,Pembayaran,
TXN_000109,2026-03-12 22:57:26.435864,USER_0055,7468071545168087,USER_0071,1382675869261796,3436006.05,Transfer,success,,
TXN_000227,2026-03-12 23:43:26.435864,USER_0072,0537735158506431,USER_0028,1595148465648236,267306.32,Transfer,success,,
TXN_000389,2026-03-13 01:21:26.435864,USER_0035,0366909670546688,USER_0003,1615594078161849,1759203.23,Purchase,success,Pembayaran,
TXN_000380,2026-03-13 01:44:26.435864,USER_0068,2858842474517123,USER_0076,9084700766177115,3797889.24,Transfer,success,,
TXN_000180,2026-03-13 03:07:26.435864,USER_0004,9310341316475255,USER_0054,8742967175655125,4753757.69,Payment,success,,
TXN_000350,2026-03-13 04:56:26.435864,USER_0025,1607337543303654,USER_0063,4005045562386922,843849.31,Purchase,success,Pembayaran,
TXN_000351,2026-03-13 06:59:26.435864,USER_0005,4192832764835030,USER_0085,0343244510762268,1210801.07,Transfer,success,,
TXN_000359,2026-03-13 07:29:26.435864,USER_0024,1586923226025634,USER_0019,4353462475107991,2137612.12,Transfer,success,,
TXN_000066,2026-03-13 10:09:26.435864,USER_0090,2717744905814770,USER_0076,9084700766177115,500161.14,Purchase,success,,
TXN_000322,2026-03-13 10:30:26.435864,USER_0077,1249985698478961,USER_0044,7837770143634957,990080.04,Purchase,success,,
TXN_000263,2026-03-13 11:28:26.435864,USER_0031,3791769367632016,USER_0080,5604945198327315,1816286.46,Purchase,success,Pembayaran,
TXN_000162,2026-03-13 12:37:26.435864,USER_0041,1850671657262849,USER_0039,7193745299124190,4999502.79,Purchase,success,Hutang,
TXN_000397,2026-03-13 12:41:26.435864,USER_0001,1043321819600133,USER_0097,5379473834735977,4636099.82,Payment,success,Hutang,
TXN_000346,2026-03-13 13:18:26.435864,USER_0066,9440640909743953,USER_0083,5459910229014767,96057.51,Payment,success,,
TXN_000314,2026-03-13 14:19:26.435864,USER_0023,1280598262045053,USER_0077,1249985698478961,1413123.86,Payment,success,Belanja,
TXN_000648,2026-03-13 14:35:26.435864,USER_0045,6855744431351823,MULE_0008,,659397.48,Transfer,success,Transfer,6928451154479627
TXN_000652,2026-03-13 14:45:26.435864,USER_0042,7694531473799650,MULE_0001,,1414263.11,Transfer,success,,9010432898614341
TXN_000231,2026-03-13 14:58:26.435864,USER_0045,6855744431351823,USER_0043,5273545494808313,1624385.71,Payment,success,Pembayaran,
TXN_000387,2026-03-13 15:10:26.435864,USER_0084,6438156149784036,USER_0007,9696532871012269,1529620.02,Purchase,success,Hutang,
TXN_000388,2026-03-13 15:37:26.435864,USER_0089,2432921277997995,USER_0080,5604945198327315,2790228.74,Transfer,success,,
TXN_000551,2026-03-13 15:50:26.435864,USER_0083,5459910229014767,MULE_0010,,1952447.21,Transfer,success,,7021355690927557
TXN_000342,2026-03-13 16:15:26.435864,USER_0075,0240268117758917,USER_0040,9663193149190586,2547936.1,Transfer,success,,
TXN_000749,2026-03-13 16:16:26.435864,USER_0006,6413953767242388,MULE_0005,,1729930.93,Transfer,success,Transfer,2058527722170430
TXN_000568,2026-03-13 16:20:26.435864,MULE_0008,6928451154479627,CRIMINAL_BOSS,,2768472.3,Transfer,success,,MASTER_6698490277038430
TXN_000553,2026-03-13 16:25:26.435864,MULE_0011,1928565431027868,CRIMINAL_BOSS,,2006808.65,Transfer,success,,MASTER_6698490277038430
TXN_000632,2026-03-13 16:26:26.435864,USER_0036,7346706562729806,MULE_0013,,703435.42,Transfer,success,,5518844225831323
TXN_000562,2026-03-13 16:54:26.435864,USER_0075,0240268117758917,MULE_0005,,1409574.96,Transfer,success,Investasi,2058527722170430
TXN_000761,2026-03-13 17:24:26.435864,MULE_0006,3054868740345054,CRIMINAL_BOSS,,7844934.65,Transfer,success,,MASTER_6698490277038430
TXN_000643,2026-03-13 18:03:26.435864,USER_0052,0249947174648877,MULE_0013,,179469.92,Transfer,success,Kerjasama,5518844225831323
TXN_000438,2026-03-13 18:35:26.435864,USER_0083,5459910229014767,USER_0018,9136193990916998,142219.96,Purchase,success,,
TXN_000192,2026-03-13 18:44:26.435864,USER_0083,5459910229014767,USER_0076,9084700766177115,1601089.81,Payment,success,Pembayaran,
TXN_000384,2026-03-13 19:44:26.435864,USER_0017,0980500978820812,USER_0067,9421047095214562,1967657.62,Purchase,success,Hutang,
TXN_000476,2026-03-13 20:32:26.435864,USER_0036,7346706562729806,USER_0018,9136193990916998,4325961.11,Transfer,success,Belanja,
TXN_000074,2026-03-13 23:31:26.435864,USER_0099,1247826137506068,USER_0085,0343244510762268,67192.81,Transfer,success,Belanja,
TXN_000212,2026-03-14 00:24:26.435864,USER_0080,5604945198327315,USER_0093,5546659051518644,4437753.06,Transfer,success,Belanja,
TXN_000325,2026-03-14 00:24:26.435864,USER_0021,8412411824493534,USER_0089,2432921277997995,4051302.15,Transfer,success,Hutang,
TXN_000118,2026-03-14 02:41:26.435864,USER_0050,3341232812067974,USER_0032,2870831727889579,533544.65,Transfer,success,Hutang,
TXN_000011,2026-03-14 03:03:26.435864,USER_0001,1043321819600133,USER_0100,3615305152204727,697292.45,Payment,success,,
TXN_000123,2026-03-14 03:58:26.435864,USER_0010,7015430391171822,USER_0068,2858842474517123,1835466.13,Transfer,failed,Hutang,
TXN_000181,2026-03-14 06:18:26.435864,USER_0070,0985931746120047,USER_0059,0449972787558867,3337511.91,Payment,success,,
TXN_000303,2026-03-14 07:26:26.435864,USER_0018,9136193990916998,USER_0040,9663193149190586,2606682.02,Payment,success,,
TXN_000364,2026-03-14 09:52:26.435864,USER_0069,8516048175496513,USER_0032,2870831727889579,4890583.01,Purchase,success,,
TXN_000396,2026-03-14 12:13:26.435864,USER_0081,1493689980940244,USER_0099,1247826137506068,1974988.98,Purchase,success,Hutang,
TXN_000790,2026-03-14 13:52:26.435864,USER_0055,7468071545168087,MULE_0009,,1886170.6,Transfer,success,,5705964016582029
